Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 6, 2025 9:00 PM;Dec 6, 2025 10:00 PM;4,429.40;1,102.14;6,231.02;25,192.16;0.00;95.24;-;5,767.81;2,006.30;5,270.33;73.14;2,129.38
Dec 6, 2025 10:00 PM;Dec 6, 2025 11:00 PM;4,326.34;1,089.58;6,057.06;24,631.94;0.00;95.24;-;5,152.00;1,770.03;5,135.85;82.38;2,067.93
Dec 6, 2025 11:00 PM;Dec 7, 2025 12:00 AM;4,254.40;1,100.28;5,547.57;24,619.35;0.00;95.24;-;4,543.14;1,400.20;5,124.84;48.75;2,071.45
Dec 7, 2025 12:00 AM;Dec 7, 2025 1:00 AM;4,207.09;1,086.59;4,774.24;24,612.38;0.00;95.24;-;4,471.14;1,378.20;4,778.05;5.26;2,014.53
Dec 7, 2025 1:00 AM;Dec 7, 2025 2:00 AM;4,177.11;1,091.49;4,318.39;24,669.22;0.00;95.24;-;4,314.49;1,371.71;4,603.85;3.84;2,030.29
Dec 7, 2025 2:00 AM;Dec 7, 2025 3:00 AM;4,160.00;1,131.86;3,969.33;24,344.34;0.00;95.24;-;4,311.88;1,356.20;4,623.15;3.98;2,029.43
Dec 7, 2025 3:00 AM;Dec 7, 2025 4:00 AM;4,131.12;1,084.13;3,632.21;23,894.09;0.00;95.24;-;4,418.02;1,359.56;4,644.93;2.83;2,032.66
Dec 7, 2025 4:00 AM;Dec 7, 2025 5:00 AM;4,135.79;1,111.40;3,144.92;22,840.54;0.00;95.24;-;4,418.38;1,387.10;4,704.07;18.65;2,054.20
Dec 7, 2025 5:00 AM;Dec 7, 2025 6:00 AM;4,188.06;1,084.07;3,301.55;21,758.97;0.00;95.24;-;4,963.75;1,420.97;4,883.74;4.38;2,062.31
Dec 7, 2025 6:00 AM;Dec 7, 2025 7:00 AM;4,277.26;1,130.56;3,259.51;20,861.26;0.00;95.24;-;4,769.03;1,436.02;5,054.90;7.70;1,991.69
Dec 7, 2025 7:00 AM;Dec 7, 2025 8:00 AM;4,409.60;1,115.46;3,097.48;19,611.55;1.06;95.24;-;5,696.86;1,508.03;5,132.58;32.31;1,954.89
Dec 7, 2025 8:00 AM;Dec 7, 2025 9:00 AM;4,519.61;1,122.76;3,459.20;18,615.50;467.13;95.24;-;7,382.41;1,647.54;5,516.84;287.17;1,944.78
Dec 7, 2025 9:00 AM;Dec 7, 2025 10:00 AM;4,508.72;1,120.08;3,977.34;17,241.97;2,491.67;95.24;-;7,613.07;1,994.29;6,047.89;535.21;1,987.48
Dec 7, 2025 10:00 AM;Dec 7, 2025 11:00 AM;4,437.02;1,192.68;4,003.80;15,168.78;5,042.88;95.24;-;7,244.06;2,084.86;6,554.84;942.42;2,014.41
Dec 7, 2025 11:00 AM;Dec 7, 2025 12:00 PM;4,391.59;1,160.53;4,148.94;14,017.01;6,523.40;95.24;-;7,481.28;2,076.17;6,937.35;1,019.62;2,025.98
Dec 7, 2025 12:00 PM;Dec 7, 2025 1:00 PM;4,339.47;1,124.36;3,913.40;12,598.03;6,593.14;95.24;-;7,687.33;2,002.96;7,035.26;1,446.09;1,961.88
Dec 7, 2025 1:00 PM;Dec 7, 2025 2:00 PM;4,329.25;1,115.53;3,594.29;11,183.62;5,302.82;95.24;-;8,069.75;2,043.87;7,099.25;2,216.32;1,946.13
Dec 7, 2025 2:00 PM;Dec 7, 2025 3:00 PM;4,356.49;1,112.56;4,032.67;10,213.85;3,042.01;95.24;-;8,110.77;2,033.13;7,177.15;3,139.67;1,945.93
Dec 7, 2025 3:00 PM;Dec 7, 2025 4:00 PM;4,445.05;1,129.51;3,574.00;11,264.52;766.51;95.24;-;8,172.61;2,025.21;7,318.49;3,940.29;1,940.78
Dec 7, 2025 4:00 PM;Dec 7, 2025 5:00 PM;4,571.91;1,186.21;3,111.30;13,173.15;4.17;95.24;-;8,331.04;2,131.50;7,363.09;4,201.54;1,962.13
Dec 7, 2025 5:00 PM;Dec 7, 2025 6:00 PM;4,646.27;1,192.81;3,237.51;15,478.74;0.00;95.24;-;8,306.87;2,277.24;7,319.14;4,566.28;2,024.08
Dec 7, 2025 6:00 PM;Dec 7, 2025 7:00 PM;4,681.39;1,184.77;4,381.88;18,351.81;0.00;95.24;-;8,035.33;2,193.30;7,262.12;2,853.95;2,036.62
Dec 7, 2025 7:00 PM;Dec 7, 2025 8:00 PM;4,645.40;1,123.19;5,643.45;22,180.51;0.00;94.74;-;6,681.53;2,108.64;6,629.06;995.26;2,052.55
Dec 7, 2025 8:00 PM;Dec 7, 2025 9:00 PM;4,499.83;1,146.65;6,230.41;26,486.27;0.00;94.24;-;4,995.02;1,814.41;5,814.89;277.33;2,044.24
Dec 7, 2025 9:00 PM;Dec 7, 2025 10:00 PM;4,410.16;1,177.74;6,251.83;30,361.36;0.00;94.24;-;4,235.54;1,587.68;5,103.15;102.48;2,029.31
Dec 7, 2025 10:00 PM;Dec 7, 2025 11:00 PM;4,305.87;1,198.89;6,410.76;31,881.26;0.00;94.24;-;4,281.80;1,396.21;4,428.61;116.03;1,972.79
Dec 7, 2025 11:00 PM;Dec 8, 2025 12:00 AM;4,225.71;1,328.80;6,577.84;32,707.65;0.00;94.24;-;3,821.44;1,293.90;4,111.04;29.81;1,943.43
Dec 8, 2025 12:00 AM;Dec 8, 2025 1:00 AM;4,139.35;1,325.78;6,437.35;33,639.09;0.00;94.24;-;3,624.49;1,557.54;4,047.06;54.47;1,940.25
Dec 8, 2025 1:00 AM;Dec 8, 2025 2:00 AM;3,996.19;1,289.53;6,564.58;34,978.35;0.00;94.24;-;3,599.68;1,703.43;3,821.20;9.89;2,003.35
Dec 8, 2025 2:00 AM;Dec 8, 2025 3:00 AM;3,984.27;1,322.01;6,798.31;35,548.28;0.00;94.24;-;3,644.40;1,681.86;3,833.21;4.23;2,007.33
Dec 8, 2025 3:00 AM;Dec 8, 2025 4:00 AM;4,007.52;1,392.53;6,567.42;35,607.48;0.00;94.24;-;3,653.13;1,658.67;4,168.50;10.74;1,973.81
Dec 8, 2025 4:00 AM;Dec 8, 2025 5:00 AM;4,045.12;1,376.87;6,320.41;34,546.04;0.00;94.24;-;3,795.48;1,737.87;4,333.03;7.64;1,967.65
Dec 8, 2025 5:00 AM;Dec 8, 2025 6:00 AM;4,152.62;1,397.93;5,724.22;33,141.29;0.00;94.24;-;4,248.81;2,274.82;5,470.58;22.43;1,982.06
Dec 8, 2025 6:00 AM;Dec 8, 2025 7:00 AM;4,268.22;1,646.18;5,214.31;33,001.35;0.00;94.24;-;4,756.41;2,599.89;6,533.39;140.09;2,018.53
Dec 8, 2025 7:00 AM;Dec 8, 2025 8:00 AM;4,377.06;1,605.81;5,241.28;32,417.82;1.05;94.24;-;6,432.34;2,766.35;7,252.02;294.60;2,050.39
Dec 8, 2025 8:00 AM;Dec 8, 2025 9:00 AM;4,460.23;1,532.18;5,319.27;31,869.99;694.70;94.24;-;7,767.42;2,879.89;7,160.90;502.76;2,013.36
Dec 8, 2025 9:00 AM;Dec 8, 2025 10:00 AM;4,512.01;1,485.91;5,196.72;29,748.78;4,457.07;94.24;-;7,861.30;3,010.79;6,890.48;459.67;2,033.54
Dec 8, 2025 10:00 AM;Dec 8, 2025 11:00 AM;4,477.82;1,544.18;5,092.53;28,496.84;8,335.21;94.24;-;7,862.34;3,023.37;6,582.77;480.38;2,119.43
Dec 8, 2025 11:00 AM;Dec 8, 2025 12:00 PM;4,430.74;1,576.00;5,428.71;27,739.39;9,675.92;94.24;-;7,141.98;3,163.52;6,402.46;478.94;2,073.93
Dec 8, 2025 12:00 PM;Dec 8, 2025 1:00 PM;4,375.91;1,567.59;5,532.16;27,229.28;8,795.50;94.24;-;8,160.08;3,345.11;6,357.12;415.03;2,041.37
Dec 8, 2025 1:00 PM;Dec 8, 2025 2:00 PM;4,358.00;1,601.32;6,031.81;25,919.87;6,089.95;94.24;-;8,288.72;3,598.91;6,776.59;693.22;2,083.73
Dec 8, 2025 2:00 PM;Dec 8, 2025 3:00 PM;4,380.40;1,689.95;6,712.84;24,077.68;3,280.20;94.24;-;8,382.87;3,869.64;7,074.04;1,981.36;2,085.66
Dec 8, 2025 3:00 PM;Dec 8, 2025 4:00 PM;4,421.12;1,646.38;7,150.55;24,584.86;915.47;94.24;-;8,472.46;4,076.95;7,305.14;1,949.80;2,054.89
Dec 8, 2025 4:00 PM;Dec 8, 2025 5:00 PM;4,522.78;1,656.23;7,257.20;26,334.35;13.44;94.24;-;8,366.89;4,108.95;7,154.82;1,273.04;2,049.31
Dec 8, 2025 5:00 PM;Dec 8, 2025 6:00 PM;4,580.56;1,717.54;7,306.50;27,353.08;0.00;94.24;-;8,960.09;4,064.17;7,495.42;1,253.41;2,079.38
Dec 8, 2025 6:00 PM;Dec 8, 2025 7:00 PM;4,575.84;1,695.58;7,072.68;28,199.98;0.00;94.24;-;8,960.63;3,605.79;7,377.97;758.89;2,066.88
Dec 8, 2025 7:00 PM;Dec 8, 2025 8:00 PM;4,507.21;1,650.48;6,935.28;27,966.64;0.00;94.24;-;8,894.66;2,970.40;7,546.01;693.22;2,050.12
Dec 8, 2025 8:00 PM;Dec 8, 2025 9:00 PM;4,381.09;1,632.75;6,566.80;26,838.63;0.00;94.24;-;8,401.13;2,793.56;6,945.48;372.76;2,098.36
Dec 8, 2025 9:00 PM;Dec 8, 2025 10:00 PM;4,333.09;1,631.10;6,499.62;25,200.38;0.00;94.24;-;8,302.25;2,597.75;6,578.31;197.55;2,090.45
Dec 8, 2025 10:00 PM;Dec 8, 2025 11:00 PM;4,235.29;1,626.79;5,875.61;23,379.86;0.00;94.24;-;8,222.57;2,312.18;5,991.29;739.34;2,074.07
Dec 8, 2025 11:00 PM;Dec 9, 2025 12:00 AM;4,166.06;1,612.95;5,507.95;22,716.86;0.00;93.24;-;7,002.85;2,133.40;5,072.28;118.26;1,955.18
Dec 9, 2025 12:00 AM;Dec 9, 2025 1:00 AM;4,129.40;1,624.42;5,522.13;21,561.91;0.00;92.24;-;5,383.52;2,178.46;4,713.45;5.07;1,938.11
Dec 9, 2025 1:00 AM;Dec 9, 2025 2:00 AM;4,093.88;1,610.15;5,636.79;19,441.36;0.00;92.24;-;5,245.02;2,151.26;4,620.15;61.34;1,976.87
Dec 9, 2025 2:00 AM;Dec 9, 2025 3:00 AM;4,084.57;1,591.76;4,981.90;17,563.27;0.00;92.24;-;5,936.16;2,210.79;4,716.57;35.39;2,037.64
Dec 9, 2025 3:00 AM;Dec 9, 2025 4:00 AM;4,084.31;1,563.42;4,840.06;17,051.88;0.00;92.24;-;6,202.68;2,414.55;4,725.27;4.95;2,026.62
Dec 9, 2025 4:00 AM;Dec 9, 2025 5:00 AM;4,101.97;1,548.74;4,521.16;16,392.60;0.00;92.24;-;6,540.00;2,403.13;4,835.17;134.53;1,973.11
Dec 9, 2025 5:00 AM;Dec 9, 2025 6:00 AM;4,145.72;1,535.78;4,488.87;15,563.65;0.00;92.24;-;7,354.00;2,758.18;5,779.75;172.64;1,944.70
Dec 9, 2025 6:00 AM;Dec 9, 2025 7:00 AM;4,252.97;1,591.88;4,691.01;15,992.24;0.00;92.24;-;8,755.41;3,212.32;8,643.71;407.45;1,945.10
Dec 9, 2025 7:00 AM;Dec 9, 2025 8:00 AM;4,383.45;1,620.48;4,470.55;16,099.50;1.15;93.74;-;9,326.30;3,615.86;10,037.17;2,979.12;1,943.49
Dec 9, 2025 8:00 AM;Dec 9, 2025 9:00 AM;4,472.03;1,602.82;4,589.52;15,997.69;1,063.45;94.24;-;9,440.11;3,773.21;10,119.59;5,355.59;1,961.70
Dec 9, 2025 9:00 AM;Dec 9, 2025 10:00 AM;4,493.71;1,588.94;5,724.22;16,012.20;5,082.18;94.24;-;9,464.26;3,630.38;9,960.55;3,211.17;1,946.49
Dec 9, 2025 10:00 AM;Dec 9, 2025 11:00 AM;4,488.66;1,588.46;5,954.69;15,463.03;9,506.93;94.24;-;9,327.54;3,638.16;9,736.67;1,164.32;1,935.10
Dec 9, 2025 11:00 AM;Dec 9, 2025 12:00 PM;4,455.80;1,583.51;6,173.68;14,679.41;12,701.08;94.24;-;9,235.10;3,549.71;9,614.83;207.87;1,938.68
Dec 9, 2025 12:00 PM;Dec 9, 2025 1:00 PM;4,366.16;1,565.18;6,172.31;14,173.73;13,663.77;94.24;-;8,936.29;3,372.57;9,526.37;164.37;1,919.39
Dec 9, 2025 1:00 PM;Dec 9, 2025 2:00 PM;4,308.34;1,557.20;6,029.04;12,690.27;12,128.76;94.24;-;8,832.18;3,445.74;9,769.33;726.10;1,907.66
Dec 9, 2025 2:00 PM;Dec 9, 2025 3:00 PM;4,290.69;1,570.60;6,279.68;11,933.55;7,714.48;94.24;-;9,008.73;3,861.83;9,769.72;1,718.88;1,889.42
Dec 9, 2025 3:00 PM;Dec 9, 2025 4:00 PM;4,309.48;1,743.06;6,007.05;12,735.13;2,408.91;94.24;-;8,955.16;4,028.90;10,442.13;4,514.74;1,913.84
Dec 9, 2025 4:00 PM;Dec 9, 2025 5:00 PM;4,437.64;1,795.23;5,633.32;14,971.68;68.48;94.24;-;8,451.78;4,691.10;10,366.47;4,734.68;1,961.60
Dec 9, 2025 5:00 PM;Dec 9, 2025 6:00 PM;4,549.31;1,649.91;6,204.13;17,993.64;0.00;94.24;-;8,257.19;5,169.70;10,712.51;3,497.09;1,970.64
Dec 9, 2025 6:00 PM;Dec 9, 2025 7:00 PM;4,646.45;1,549.52;6,406.37;20,702.95;0.00;94.24;-;8,123.59;4,960.71;10,094.81;2,138.95;1,934.49
Dec 9, 2025 7:00 PM;Dec 9, 2025 8:00 PM;4,610.91;1,516.67;5,789.38;22,606.02;0.00;94.24;-;7,800.23;4,228.39;9,510.32;633.02;1,917.08
Dec 9, 2025 8:00 PM;Dec 9, 2025 9:00 PM;4,477.83;1,473.96;6,301.01;24,467.93;0.00;94.24;-;7,071.44;4,063.98;8,417.64;362.78;1,954.06
Dec 9, 2025 9:00 PM;Dec 9, 2025 10:00 PM;4,401.83;1,404.24;6,306.28;26,305.49;0.00;94.24;-;6,238.27;3,633.39;7,901.74;314.07;1,948.26
Dec 9, 2025 10:00 PM;Dec 9, 2025 11:00 PM;4,301.08;1,418.36;5,883.32;26,595.73;0.00;94.24;-;5,065.87;3,362.98;7,118.92;347.78;1,945.26
Dec 9, 2025 11:00 PM;Dec 10, 2025 12:00 AM;4,222.15;1,397.19;6,584.81;27,496.11;0.00;94.24;-;4,659.27;3,242.86;5,384.38;167.91;1,911.60
Dec 10, 2025 12:00 AM;Dec 10, 2025 1:00 AM;4,156.71;1,486.10;6,084.33;27,764.67;0.00;94.24;-;4,893.37;2,642.43;4,688.47;26.18;2,024.42
Dec 10, 2025 1:00 AM;Dec 10, 2025 2:00 AM;4,134.10;1,507.77;6,400.54;27,630.06;0.00;94.24;-;4,490.66;2,347.05;4,646.87;16.00;2,066.91
Dec 10, 2025 2:00 AM;Dec 10, 2025 3:00 AM;4,110.60;1,527.69;6,493.97;27,800.36;0.00;94.24;-;4,657.98;2,240.34;4,647.98;16.44;2,022.32
Dec 10, 2025 3:00 AM;Dec 10, 2025 4:00 AM;4,112.44;1,486.37;6,313.27;27,230.30;0.00;94.24;-;5,073.23;2,116.76;4,371.02;0.29;1,951.19
Dec 10, 2025 4:00 AM;Dec 10, 2025 5:00 AM;4,135.77;1,489.85;6,248.57;27,034.20;0.00;94.24;-;5,124.79;2,132.29;4,731.96;0.32;1,921.81
Dec 10, 2025 5:00 AM;Dec 10, 2025 6:00 AM;4,197.31;1,509.32;6,110.37;26,176.51;0.00;94.24;-;5,295.79;2,799.24;5,461.03;1.46;1,880.12
Dec 10, 2025 6:00 AM;Dec 10, 2025 7:00 AM;4,298.46;1,512.22;6,388.88;25,494.60;0.00;94.24;-;6,389.75;3,888.71;6,451.06;159.25;1,936.75
Dec 10, 2025 7:00 AM;Dec 10, 2025 8:00 AM;4,411.43;1,537.86;6,584.13;23,425.42;1.47;94.24;-;8,061.60;4,759.74;7,960.23;672.95;1,946.42
Dec 10, 2025 8:00 AM;Dec 10, 2025 9:00 AM;4,471.12;1,695.71;6,807.64;21,573.68;1,085.11;94.24;-;8,528.63;4,940.97;8,702.20;2,971.23;1,971.82
Dec 10, 2025 9:00 AM;Dec 10, 2025 10:00 AM;4,518.11;1,679.00;7,082.47;19,506.45;4,367.50;94.24;-;8,335.35;4,881.03;8,663.82;2,457.22;1,944.73
Dec 10, 2025 10:00 AM;Dec 10, 2025 11:00 AM;4,471.57;1,653.25;7,136.50;18,224.42;7,287.17;94.24;-;8,254.15;4,947.11;8,376.23;2,216.39;1,982.52
Dec 10, 2025 11:00 AM;Dec 10, 2025 12:00 PM;4,422.77;1,567.82;6,786.77;17,242.77;8,768.06;94.24;-;8,322.48;5,270.18;8,633.81;1,995.29;1,997.54
Dec 10, 2025 12:00 PM;Dec 10, 2025 1:00 PM;4,395.99;1,539.53;6,705.65;16,635.58;8,706.06;94.24;-;8,325.04;5,282.12;9,270.94;707.91;2,011.35
Dec 10, 2025 1:00 PM;Dec 10, 2025 2:00 PM;4,346.80;1,535.44;6,799.34;16,195.93;7,071.93;94.24;-;8,326.52;5,198.35;9,763.08;1,765.15;2,186.92
Dec 10, 2025 2:00 PM;Dec 10, 2025 3:00 PM;4,346.55;1,512.01;6,454.75;16,037.00;4,156.49;94.24;-;8,349.39;5,704.85;10,071.99;2,251.34;2,140.31
Dec 10, 2025 3:00 PM;Dec 10, 2025 4:00 PM;4,409.03;1,470.34;6,151.32;16,933.53;1,122.59;94.24;-;8,362.27;6,008.23;10,397.89;3,556.76;2,152.88
Dec 10, 2025 4:00 PM;Dec 10, 2025 5:00 PM;4,552.02;1,459.15;6,084.52;18,931.56;21.31;94.24;-;8,442.73;6,008.22;10,713.99;3,722.69;2,133.94
Dec 10, 2025 5:00 PM;Dec 10, 2025 6:00 PM;4,636.13;1,429.32;6,088.97;21,447.77;0.00;94.24;-;8,459.74;5,678.23;10,628.65;2,625.37;2,064.67
Dec 10, 2025 6:00 PM;Dec 10, 2025 7:00 PM;4,665.80;1,444.99;6,310.61;23,881.63;0.00;94.24;-;8,441.27;5,516.95;10,889.70;1,579.98;1,954.43
Dec 10, 2025 7:00 PM;Dec 10, 2025 8:00 PM;4,611.89;1,424.78;6,058.25;26,191.49;0.00;94.24;-;8,315.36;5,013.89;10,696.54;496.50;1,991.05
Dec 10, 2025 8:00 PM;Dec 10, 2025 9:00 PM;4,495.23;1,376.64;6,009.60;27,098.01;0.00;94.24;-;7,801.29;4,300.14;9,387.96;123.73;1,913.72
Dec 10, 2025 9:00 PM;Dec 10, 2025 10:00 PM;4,370.37;1,367.83;6,084.98;26,452.99;0.00;94.24;-;7,312.18;3,668.10;8,231.15;58.42;1,884.78
Dec 10, 2025 10:00 PM;Dec 10, 2025 11:00 PM;4,273.24;1,386.93;6,662.55;24,300.66;0.00;94.24;-;6,593.06;3,544.42;7,906.80;88.83;1,870.90
Dec 10, 2025 11:00 PM;Dec 11, 2025 12:00 AM;4,214.49;1,397.33;6,696.22;24,163.12;0.00;94.24;-;5,684.50;3,100.21;7,492.30;32.85;1,865.05
Dec 11, 2025 12:00 AM;Dec 11, 2025 1:00 AM;4,145.74;1,411.20;5,814.85;24,223.47;0.00;94.24;-;5,870.95;2,861.45;7,127.85;10.50;1,857.76
Dec 11, 2025 1:00 AM;Dec 11, 2025 2:00 AM;4,118.49;1,482.60;5,759.27;24,137.44;0.00;101.20;-;6,062.52;2,843.39;6,618.62;6.14;1,855.04
Dec 11, 2025 2:00 AM;Dec 11, 2025 3:00 AM;4,102.84;1,449.31;5,961.82;24,086.83;0.00;101.20;-;5,952.35;2,866.01;6,477.03;0.30;1,866.06
Dec 11, 2025 3:00 AM;Dec 11, 2025 4:00 AM;4,092.76;1,474.22;6,042.32;23,559.86;0.00;97.44;-;6,280.24;3,025.49;6,444.80;18.11;1,862.24
Dec 11, 2025 4:00 AM;Dec 11, 2025 5:00 AM;4,129.75;1,475.20;6,409.29;21,969.27;0.00;96.84;-;6,241.89;3,125.53;6,729.74;0.30;1,863.61
Dec 11, 2025 5:00 AM;Dec 11, 2025 6:00 AM;4,193.50;1,457.34;6,460.86;21,049.89;0.00;98.82;-;6,731.14;3,322.67;7,834.66;2.86;1,850.84
Dec 11, 2025 6:00 AM;Dec 11, 2025 7:00 AM;4,301.06;1,435.59;6,286.76;20,872.31;0.00;97.24;-;8,410.74;3,776.54;9,206.90;96.62;1,870.70
Dec 11, 2025 7:00 AM;Dec 11, 2025 8:00 AM;4,439.89;1,381.73;5,989.77;20,010.86;0.95;95.66;-;9,465.47;4,316.16;11,308.48;366.19;1,893.21
Dec 11, 2025 8:00 AM;Dec 11, 2025 9:00 AM;4,519.14;1,369.01;6,314.31;19,684.30;579.01;95.66;-;9,854.67;4,450.91;12,572.40;393.68;1,940.04
Dec 11, 2025 9:00 AM;Dec 11, 2025 10:00 AM;4,520.88;1,374.41;7,221.31;18,932.55;3,881.93;95.66;-;9,655.43;4,076.70;12,387.14;293.10;1,930.80
Dec 11, 2025 10:00 AM;Dec 11, 2025 11:00 AM;4,462.90;1,376.32;7,713.93;18,065.23;7,897.11;98.77;-;8,823.54;3,903.63;12,006.24;198.30;1,938.95
Dec 11, 2025 11:00 AM;Dec 11, 2025 12:00 PM;4,408.88;1,345.26;7,257.01;17,754.06;10,467.57;98.77;-;8,142.68;3,980.92;11,849.79;108.96;1,947.51
Dec 11, 2025 12:00 PM;Dec 11, 2025 1:00 PM;4,355.00;1,346.61;7,254.87;17,491.35;11,242.62;97.17;-;8,336.25;4,068.01;11,381.18;316.37;1,954.77
Dec 11, 2025 1:00 PM;Dec 11, 2025 2:00 PM;4,363.73;1,338.45;7,410.39;16,897.71;9,964.94;95.57;-;8,282.52;4,441.39;10,750.79;286.35;1,959.02
Dec 11, 2025 2:00 PM;Dec 11, 2025 3:00 PM;4,397.49;1,344.42;7,544.29;15,561.84;6,340.88;95.57;-;8,698.31;4,686.99;11,781.08;410.17;1,897.77
Dec 11, 2025 3:00 PM;Dec 11, 2025 4:00 PM;4,454.11;1,416.59;7,380.00;14,073.49;1,868.26;95.57;-;9,437.41;5,554.88;13,107.15;953.31;1,964.68
Dec 11, 2025 4:00 PM;Dec 11, 2025 5:00 PM;4,572.70;1,337.14;7,295.89;15,052.22;38.09;95.57;-;10,022.54;5,936.64;13,577.29;1,271.25;2,006.99
Dec 11, 2025 5:00 PM;Dec 11, 2025 6:00 PM;4,617.40;1,301.16;6,895.96;16,428.53;0.00;95.57;-;10,323.97;5,674.85;13,396.27;1,499.97;2,013.43
Dec 11, 2025 6:00 PM;Dec 11, 2025 7:00 PM;4,496.48;1,260.02;6,716.51;17,252.04;0.00;95.57;-;9,887.97;5,152.56;13,211.12;966.62;2,047.78
Dec 11, 2025 7:00 PM;Dec 11, 2025 8:00 PM;4,418.85;1,256.57;6,740.79;17,377.98;0.00;95.57;-;9,548.42;4,738.77;12,719.65;900.38;2,070.80
Dec 11, 2025 8:00 PM;Dec 11, 2025 9:00 PM;4,289.09;1,223.14;6,144.77;16,680.84;0.00;95.57;-;9,307.95;4,393.79;12,065.41;277.82;2,051.42
Dec 11, 2025 9:00 PM;Dec 11, 2025 10:00 PM;4,191.87;1,215.55;5,369.09;15,213.30;0.00;95.57;-;9,004.23;3,808.59;11,407.08;297.72;2,031.89
Dec 11, 2025 10:00 PM;Dec 11, 2025 11:00 PM;4,110.43;1,219.46;5,444.50;13,463.00;0.00;95.57;-;8,874.83;3,666.83;11,145.44;144.98;2,034.78
Dec 11, 2025 11:00 PM;Dec 12, 2025 12:00 AM;4,044.40;1,238.38;4,302.61;12,049.44;0.00;95.57;-;8,091.00;3,370.53;10,859.02;98.99;2,003.71
Dec 12, 2025 12:00 AM;Dec 12, 2025 1:00 AM;3,983.08;1,248.07;3,454.76;10,663.94;0.00;96.72;-;7,354.32;3,348.20;10,482.39;137.08;1,954.26
Dec 12, 2025 1:00 AM;Dec 12, 2025 2:00 AM;3,955.00;1,263.47;3,132.18;9,895.92;0.00;96.72;-;7,327.23;3,392.99;10,596.05;112.71;1,975.99
Dec 12, 2025 2:00 AM;Dec 12, 2025 3:00 AM;3,933.56;1,273.46;2,779.54;8,959.36;0.00;96.72;-;7,398.65;3,429.13;10,487.35;42.41;1,989.57
Dec 12, 2025 3:00 AM;Dec 12, 2025 4:00 AM;3,928.66;1,264.07;2,642.77;7,380.94;0.00;96.72;-;7,500.31;3,671.02;10,956.48;29.71;2,013.29
Dec 12, 2025 4:00 AM;Dec 12, 2025 5:00 AM;3,961.80;1,252.81;2,294.91;6,502.89;0.00;96.72;-;7,672.84;3,970.30;11,643.64;134.91;2,017.66
Dec 12, 2025 5:00 AM;Dec 12, 2025 6:00 AM;4,023.81;1,244.65;2,338.99;6,260.75;0.00;96.72;-;8,440.24;4,158.31;12,721.80;114.54;1,977.88
Dec 12, 2025 6:00 AM;Dec 12, 2025 7:00 AM;4,151.97;1,303.66;2,236.06;6,305.48;0.00;96.72;-;9,492.67;4,868.38;15,503.36;1,360.40;1,999.81
Dec 12, 2025 7:00 AM;Dec 12, 2025 8:00 AM;4,333.56;1,335.86;2,019.22;7,171.99;1.76;96.72;-;10,028.30;5,131.74;16,350.65;3,390.60;2,055.31
Dec 12, 2025 8:00 AM;Dec 12, 2025 9:00 AM;4,421.89;1,388.30;2,352.20;7,692.25;649.04;96.72;-;10,187.44;5,473.74;16,449.14;4,605.12;2,032.15
Dec 12, 2025 9:00 AM;Dec 12, 2025 10:00 AM;4,441.88;1,393.62;2,390.24;7,372.97;3,592.15;99.20;-;10,193.19;5,514.74;16,147.97;3,590.85;1,993.54
Dec 12, 2025 10:00 AM;Dec 12, 2025 11:00 AM;4,351.68;1,308.80;2,020.52;6,775.20;7,508.03;106.62;-;10,157.12;5,509.59;16,274.68;1,825.31;2,022.00
Dec 12, 2025 11:00 AM;Dec 12, 2025 12:00 PM;4,260.23;1,273.81;1,634.30;5,677.89;10,226.41;104.82;-;10,143.69;5,457.09;16,082.75;529.41;2,012.92
Dec 12, 2025 12:00 PM;Dec 12, 2025 1:00 PM;4,231.16;1,232.60;1,257.20;4,402.86;10,829.97;99.43;-;10,167.79;5,467.42;15,932.75;363.07;2,017.02
Dec 12, 2025 1:00 PM;Dec 12, 2025 2:00 PM;4,239.21;1,252.62;1,177.67;3,409.81;8,951.38;98.35;-;10,187.87;5,506.25;16,170.20;998.61;2,033.33
Dec 12, 2025 2:00 PM;Dec 12, 2025 3:00 PM;4,277.40;1,314.34;1,232.46;2,939.21;5,208.06;95.11;-;10,196.24;5,572.38;16,212.52;1,753.69;2,008.04
Dec 12, 2025 3:00 PM;Dec 12, 2025 4:00 PM;4,382.47;1,323.25;1,341.46;3,175.48;1,561.45;95.11;-;10,167.74;5,632.88;16,274.23;4,538.33;2,008.78
Dec 12, 2025 4:00 PM;Dec 12, 2025 5:00 PM;4,537.98;1,473.71;1,367.90;3,834.05;48.13;95.11;-;10,149.11;5,693.59;16,422.63;5,051.17;2,018.75
Dec 12, 2025 5:00 PM;Dec 12, 2025 6:00 PM;4,597.60;1,462.45;1,671.07;4,701.34;0.00;95.11;-;10,178.54;5,684.66;16,619.31;5,301.06;2,039.91
